created_at,Text,Tweet_ID
2019-06-01 19:52:32,#ليفربول_توتنهام https://t.co/5wnYkDIo9b,1134910620778844161
2019-06-01 19:52:32,"شوطط سسسسئ. 
#ليفربول_توتنهام",1134910622171353090
2019-06-01 19:52:32,"هالنهائي راح أرد أشوفه 4K

 #ليفربول_توتنهام",1134910622657896454
2019-06-01 19:52:32,انتهاء الشوط الأول بين #ليفربول و #توتنهام بهدف #ليفربول احرزه الفرعون المصري #صلاح من ضربة جزاء في الدقيقة 2 من عم… https://t.co/reUXOWenaU,1134910623152820226
2019-06-01 19:52:33,"مانتا يعم لوريس لو كنت شفت ماتش مصر والكونجو كنت عرفت ابو صلاح بيلعبها ازاي
🕺🕺🕺🕺
 #UCLfinal 
#ليفربول_توتنهام",1134910624780214273
2019-06-01 19:52:33,"#ليفربول_توتنهام
شوط أول فقير فنياً و سيء و ممل 🙂",1134910626504085505
2019-06-01 19:52:33,"#ليفربول_توتنهام
الزعامه بيمسي 😂 https://t.co/1KxZ6iss9T",1134910625728143360
2019-06-01 19:52:34,مباراة (نايمه),1134910628274065410
2019-06-01 19:52:34,وشذا النهائي المخيس مين اشجع الحين؟ #ليفربول_توتنهام,1134910629356167168
2019-06-01 19:52:34,شاهد كيف وضع الإرهابيين التابعين للنظام الإيراني العبوات الناسفه أثناء استهداف الناقلات بعرض البحر..… https://t.co/w5pvE1OVuD,1134910629167452160
2019-06-01 19:52:35,"شوط ميت مره بس عساها تكتمل لليفر .
#ليفربول_توتنهام #UCLfinal #نهائي_أبطال_اوروبا",1134910632522915845
2019-06-01 19:52:35,"#ليفربول_توتنهام
شوط مُمل!",1134910635437895684
2019-06-01 19:52:36,"شوط الاول انتهى والحمد لله التقدم لليفر ويارب تكـمـل .
توتنهام فريق منظم وقوي جداً
ولكن الليفر قادر بإذن الله ع الف… https://t.co/bkuvCEJ8J4",1134910636675215361
2019-06-01 19:52:35,"بسم الله الرحمن الرحيم ❤😍
صلاح أول مصري يسجل في نهائي الابطال
#صلاح
#ليفربول_توتنهام https://t.co/m48W5iaz8p",1134910636352311296
2019-06-01 19:52:36,"#ليفربول_توتنهام
شوط ممل 😔",1134910638269095939
2019-06-01 19:52:36,"انتهاء الشوط الأول 

1 - 0 #ليفربول 
#محمد_صلاح 

#نهائي_أبطال_اوروبا #ليفربول_توتنهام #UCLfinal https://t.co/ss7sHn6DDf",1134910636473933825
2019-06-01 19:52:36,شوط ممل جداً، أحسن شي فيه المزة الي طبت. #ليفربول_توتنهام,1134910638667554816
2019-06-01 19:52:36,"ㅤ
ㅤ
لا تحزن وربك أعدل #العادلين
#عمر_المختار #حقيقه
#محمد_صلاح
#ليفربول_توتنهام
ㅤ
ㅤ https://t.co/j1VPVteXdN",1134910637421805569
2019-06-01 19:52:36,@AldossaryJassim https://t.co/D8c87RNTk4,1134910638524907525
2019-06-01 19:52:36,#ليفربول_توتنهام https://t.co/oCNunLKsBK,1134910638403346433
2019-06-01 19:52:37,"نهائي اقل من المتوقع وممل من الفريقين 

#نهائي_أبطال_اوروبا 
#ليفربول_توتنهام",1134910641624485889
2019-06-01 19:52:37,"الشوط الأول احلى مافيه اللي الأمن اللي نزل للملعب  🏃🏻‍♂️ 
نهائي ميت يفتقد عاصمة اسبانيا 
 #ليفربول_توتنهام",1134910642123620352
2019-06-01 19:52:37,"اجمل مافي الشوط سجدة صلاح ♥️.

 #ليفربول_توتنهام https://t.co/7eRHE6Byrf",1134910641557463041
2019-06-01 19:52:37,"اذا تابعت المباراه لحالي                 مع ابوي
 #ليفربول_توتنهام https://t.co/IVsq9aEqkm",1134910643054751749
2019-06-01 19:52:37,"عنوان الشوط الاول
كان بالامكان افضل مما كان ياتوتنهام
شوط كامل كوره تدور بين الدفاع والحارس بدون محاوله على المرمى… https://t.co/u2poxY5OXf",1134910644120096768
2019-06-01 19:52:37,"#ليفربول_توتنهام
شوط أول متوسط المستوى
حقق الريدز الاسبقية بواسطة صلاح
حاول لاعبو توتنهام ادراك التعادل ولكن محاولا… https://t.co/pcFXIcOYqp",1134910644585734144
2019-06-01 19:52:37,مقبول جِدًّا أن نُشاهدَ لاعبي الوسط يتناقلون الكُرة بينَ أرجُلِهم دونَ غَيرهِم فمُباريات النّهائي يَحكُمها قالبُ ال… https://t.co/DlxncEbsDS,1134910644568887296
2019-06-01 19:52:38,أول مصري وثاني عربي وخامس افريقي يسجل في نهائي دوري أبطال أوروبا وصاحب ثاني أسرع هدف في تاريخ نهائي البطولة 🏆🥇… https://t.co/7YzMta5ENf,1134910645047111680
2019-06-01 19:52:38,#ليفربول_توتنهام شكلك بعد مانزلت المشجعه وانت تتابع مع ابوك https://t.co/6a3Dz02mYq,1134910648348024832
2019-06-01 19:52:39,"#ليفربول_توتنهام 
نهائي مافيه راموس  واصابات ماله اي متعة 😎 https://t.co/LNDWTmNEUW",1134910649224613888
2019-06-01 19:52:39,"يارب صلاح ياخد البطولة يارب 👐👐❤️
#ليفربول_توتنهام",1134910650680041474
2019-06-01 19:52:39,"استغفرالله البنت اللي دخلت الملعب شوضعها بالله!😭😭😭😭😭😭😭
#ليفربول_توتنهام",1134910650810011649
2019-06-01 19:52:39,"نهائي #دوري_أبطال_أوروبا| نهاية الشوط الأول: #ليفربول يتقدم 1-0 على #توتنهام.
#ليفربول_توتنهام",1134910651296600070
2019-06-01 19:52:39,"#ليفربول_توتنهام 

نهائي اقل مما كنا ننتظر  تحفظ مبالغ فيه من توتنهام اتمنى الشوط الثاني يكون افضل",1134910652030603265
2019-06-01 19:52:39,"مباراة مملة ،احلى مافيها المشجعة الي دخلت الملعب 
#ليفربول_توتنهام",1134910652701650946
2019-06-01 19:52:39,صبرت ونولت يا #صلاح .. مباراة حبس الأنفاس #ليفربول_توتنهام https://t.co/uesgbt61Zp,1134910653108510721
2019-06-01 19:52:40,"فرمينو الحاضر الغائب!
#ليفربول_توتنهام",1134910655285346304
2019-06-01 19:52:40,"شوط ممل ولا ؟؟ 
#ليفربول_توتنهام",1134910655784529925
2019-06-01 19:52:41,"نهاية الشوط الأول 
#ليفربول 1   #توتنهام  0

#ليفربول_توتنهام",1134910657814511621
2019-06-01 19:52:41,"نزول في مستوى كلا المهاجمين فيرمينيو و هاري كين بسبب إصابتهم السابقة 
تحفظ واضح من كلوب لكي لايرهق الفريق من الشوط… https://t.co/rC0tgGhUbo",1134910657646727168
2019-06-01 19:52:41,"#ليفربول_توتنهام

اكثر شخص ما يفهم بالكورة يعرف إن ديلي الي من بداية الموسم وهو سيئ كيف يبدأ أساسي بمباراة مهمة زي… https://t.co/e9pWEjTPKF",1134910659802611713
2019-06-01 19:52:41,الي خقو مع المشجعه هم نفسهم الي خاقين على ريم عبد الله الله يقرفهم  #ليفربول_توتنهام,1134910659915911169
2019-06-01 19:52:42,"النهائيات مش بتذكر مين استحوذ ولا لعب المهم ال يسجل ويفوز 
ربنا يكرمك بجون تاني كمان ي صلاح ❤️❤️
#ليفربول_توتنهام",1134910661883047937
2019-06-01 19:52:42,"شوط مغلق جداً!

التكافؤ الميداني حاضر بين الفريقين مع فارق وضوح هجومي اكبر للريدز و إن كان بفرص شحيحة جداً!… https://t.co/avibvEryCx",1134910661862055936
2019-06-01 19:52:41,"#ليفربول_توتنهام
صلاح يوم دخلت المشجعه 😂 https://t.co/LXaRG94ZsI",1134910661522276353
2019-06-01 19:52:42,"مجنون لو تخيلت ؟! مع خالد عسيري
https://t.co/7i1l6U92aH
شوفوا ايش صار 😱😱
 #ليفربول_توتنهام",1134910664621854720
2019-06-01 19:52:42,مباراه تويتر #ليفربول_توتنهام,1134910664860995584
2019-06-01 19:52:42,هاري كين ثقيييل اتمنى يطلعه  #ليفربول_توتنهام,1134910665062264832
2019-06-01 19:52:42,"#ليفربول_توتنهام

شوط أول مافي إلا شغلتين : 
هدف صلاح .. 
دخول المشجعة المحترمة .. 
وشكرا وعفوا ..",1134910665339092992
2019-06-01 19:52:41,"#ليفربول (1) 🔥 (0)  #توتنهام 
هدف | صلاح د'2
#ليفربول_توتنهام
#نهائي_دوري_أبطال_أوروبا
#محمد_صلاح https://t.co/aIBZK3dU0o",1134910661094531072
2019-06-01 19:52:43,"ههههههههه مباراه بيض بعدس ترا هذا نهائي ههههههههه 

#ليفربول_توتنهام",1134910666316423169
2019-06-01 19:52:43,نهائي بدون عِصام ماله اي طعم . @Chaouali1970  #ليفربول_توتنهام,1134910669545967616
2019-06-01 19:52:43,"#ليفربول_توتنهام
حرام  لوكس مورا على الدكه",1134910669646704640
2019-06-01 19:52:44,يارب أهزم فريق الطعميه #ليفربول_توتنهام,1134910670493900800
2019-06-01 19:52:44,"#ليفربول_توتنهام
شوط اول ممل ولا كأنه نهائي 
 لدرجة ان نزول مشجعه كان اهم حدث",1134910672570114049
2019-06-01 19:52:44,كلمة حق غاب الريال عن النهائي وغابت متعة الكوره بالنهائي 🤚🏻 #ليفربول_توتنهام,1134910672800759808
2019-06-01 19:52:44,"جرا اي يبطوله مافيهاش راجل غير اخويا @MoSalah ❤
#ليفربول_توتنهام",1134910673253818370
2019-06-01 19:52:45,ياسطى انت كذاب لإن الجماهير صفرت عليه اما كان بيلاعب مكابي,1134910674503700481
2019-06-01 19:52:45,"افشل نهائي ممكن تشوفه في حياتك 😂
#ليفربول_توتنهام",1134910675237711874
2019-06-01 19:52:45,"شوط فيه كمية عك ماتصير ببطولة كاس الاتحاد الاسيوي بين الفيصلي الاردني والسالميه الكويتي

#ليفربول_توتنهام… https://t.co/R551cBKaqn",1134910675338375170
2019-06-01 19:52:44,"الشغب الجماهيري وارد 🥺

 #ليفربول_توتنهام https://t.co/GAHyPkYlvc",1134910673509654536
2019-06-01 19:52:45,#ليفربول_توتنهام https://t.co/BMmttXXXzM,1134910675275452417
2019-06-01 19:52:45,"الهدف المبكر اثر حتى على أداء ليفربول
ليفربول لم يستغل ارتباك وسوء أداء توتنهام 

موعودين بشوط ثاني افضل… https://t.co/73BglGjhOx",1134910676416323584
2019-06-01 19:52:45,"#ليفربول_توتنهام
موقع ينقل المباره بدون تقطيع رهيب 
https://t.co/eDvxCtKaTo",1134910676642803715
2019-06-01 19:52:45,"شوط اول ممل جدا وتفوق واضح ومستحق لليفربول ,توتنهام سيء جدا جدا 👌🏼
.
.
 #ليفربول_توتنهام",1134910677179654146
2019-06-01 19:52:46,"#ليفربول_توتنهام

مع بداية الشوط الثاني خروج البارد دينل الي ونزول لوكاس مورا 
وثبات اريكسون في عمق الملعب 

هذي مايبيلها نشدة شيخ ياموريسيو",1134910678542770177
2019-06-01 19:52:46,ماتش بطئ و ممل اكنك بتلعب بيس regular level  #ليفربول_توتنهام,1134910679578755074
2019-06-01 19:52:46,#ليفربول_توتنهام ماني بعد ماشاف المشجعه https://t.co/Lfu3fmeWvP,1134910678446350336
2019-06-01 19:52:47,حتى الآن النهائي لا يرتقي لأن يكون حتى مباراة دور المجموعات في دوري الأبطال. مباراة فقيرة فنياً و تحفظ كبير و لمسات… https://t.co/2OfiQk2CzI,1134910683672391683
2019-06-01 19:52:47,"شوط اول وحش
بس المهم ابو صلاح جاب جول💪💪✌️
#ليفربول_توتنهام",1134910684477739008
2019-06-01 19:52:47,"#ليفربول_توتنهام
لقطه المشجعه 🙄 https://t.co/qB6qtjOaec",1134910684595179521
2019-06-01 19:52:48,"اريكسون لاعب جيّد فقط .
ما اذكر تابعت له مباراة وأقنعني !!
ب استثناء مباراة سجل فيها هاتريك مع منتخبة .

ليش الصجة… https://t.co/x8rMYL8Ny6",1134910686893629452
2019-06-01 19:52:48,#ليفربول_توتنهام مباراه ممله الى ابعد حد,1134910687258587137
2019-06-01 19:52:48,"المشجعة التي اقتحمت الملعب  
#ليفربول_توتنهام https://t.co/u6q22HOYkF",1134910686771974144
2019-06-01 19:52:48,"يا ترى ذات الاذنين هتروح لمين انهاردة
 #ليفربول_توتنهام https://t.co/x0sOBsLXyF",1134910687199862785
2019-06-01 19:52:48,شوط اول ما يليق ب نهائي انجليزي خالص  #ليفربول_توتنهام,1134910689695424512
2019-06-01 19:52:48,لو كان الريال طرفا بالنهائي لوجدت المتعه والإثارة ..  #ليفربول_توتنهام,1134910689863225344
2019-06-01 19:52:48,"ياررب تتم الفرحه ويفوز ليفربول 😍❤️

 #ليفربول_توتنهام",1134910690391670786
2019-06-01 19:52:49,"م تحسة نهائي أبطال شوط سيء بكل النواحي 👋
#ليفربول_توتنهام",1134910692333670401
2019-06-01 19:52:49,"انتهى اخس شوط بنهائي الابطال منذ ٣مواسم كان مُتعه النهائي وتتمنى المباراه تطول 🤦🏻‍♀️
 #ليفربول_توتنهام",1134910693302554624
2019-06-01 19:52:49,الله يسعدك يا راموس تربي هالطعميه  #ليفربول_توتنهام https://t.co/UokTilj60b,1134910693503840257
2019-06-01 19:52:48,#ليفربول_توتنهام https://t.co/yVbLYf9J8k,1134910690710495232
2019-06-01 19:52:50,"اجمل شوط شفته بتاريخ كرة القدم 🙂💔
#ليفربول_توتنهام",1134910695567437824
2019-06-01 19:52:49,"#ليفربول_توتنهام
ماني بين الشوطين يدور المشجعه https://t.co/ilvaHPBZqv",1134910693713559555
2019-06-01 19:52:50,نهائي مافيه ريال مدريد عليه السلام مباراه بيض تجيب النوم والله لو ريال مدريد اللي جالس يلعب تشوف كمية اهداف، ايش القرف دا!! #ليفربول_توتنهام,1134910695940677632
2019-06-01 19:52:50,"شعب ناشف 😂😂
#ليفربول_توتنهام",1134910698188918784
2019-06-01 19:52:50,"محمد صلاح فخر العرب يوم دخلت المشجعه 🌚🏃🏻‍♂️
#UCLfinal
 #ليفربول_توتنهام https://t.co/jiNzEh1Jpp",1134910697622646789
2019-06-01 19:52:51,هههههههههههههههههههههههههههههههههه الي مسكها فاز بالبطوله,1134910699887632386
2019-06-01 19:52:51,- توتنهام منع ليفربول أنه يسوي أي شيء من افكاره اللي أسسها كلوب خلال سنتين ونصف .. توتنهام كان منظم جداً (ركلة جزاء… https://t.co/Ux93IUBeJt,1134910701145903105
2019-06-01 19:52:51,"#ليفربول_توتنهام
معيدين الاولاد اليوم😶",1134910702139957255
2019-06-01 19:52:51,Egyptian king 👑 #ليفربول_توتنهام 💪,1134910703058456576
2019-06-01 19:52:52,#ليفربول_توتنهام https://t.co/rnDBtdK9k4,1134910703595401216
2019-06-01 19:52:52,"شوط اول ممل رغم الهدف
#ليفربول_توتنهام",1134910705717665793
2019-06-01 19:52:52,"نهاية الشوط الأول بتقدم ليفربول بهدف مقابل لاشيء 
سجله المصري محمد صلاح عن طريق ركلة جزاء في الدقيقة الأولى من المب… https://t.co/PVnoqT8oYS",1134910706829205506
2019-06-01 19:52:53,"#ليفربول_توتنهام

واضح تأثير الصيام على صلاح وماني",1134910707965804544
2019-06-01 19:52:53,"#ليفربول_توتنهام
عاجل مصر اول ايام عيد الفطر غداً بعد هدف محمد صلاح والاحتفاليه الخرا ههههههههههههههههههههههههههههه… https://t.co/xBZfICxl9x",1134910708934688770
2019-06-01 19:52:53,"#ليفربول_توتنهام هاري كين سيئ يحتفظ بالكرة بشكل مبالغ فيه وبطيء في التمرير !
اعتقد لو ماكان موجود انتهى الشوط 1-1",1134910710956380164
2019-06-01 19:52:53,"DATA ENTRY SERVICE 
Contact us- https://t.co/dodRkbl25o
#TOTLIV
#LIVTOT
#BTSatWembley
#POLUSA
Tottenham
Troye Sivan… https://t.co/9tHMq8ZVvX",1134910710616449024
2019-06-01 19:52:53,"#ليفربول_توتنهام

توتنهام قادر على العودة وقلب النتيجة ولنا عبره في لقاء الآياكس و السيتي !

فريق عنده شخصية كبيرة",1134910711690383361
2019-06-01 19:52:53,"#ليفربول_توتنهام
رغم تقدم ليفربول الا انه قدم شوط سيء وتوتنهام محاولاته فاشله وما شفنا الا الكوري وسوسوكو 
داني الي… https://t.co/h9VKkJhyqp",1134910711795261440
2019-06-01 19:52:54,"شوط أول ممل طغى عليه الحذر. 🤕
أهم مافيه هدف أبو مكة وتسديدة روبرتسون.
#ليفربول_توتنهام",1134910713040965632
2019-06-01 19:52:53,"أقسم بالله قشعريرة وشعور فخر أنك عربي 😍♥️

انشاءلله تكمل يا #محمد_صلاح 

#ليفربول_توتنهام https://t.co/1NhbPh4HI1",1134910711203803136
2019-06-01 19:52:53,"#ليفربول_توتنهام

لبى بين اوت 😂😂😂😂 https://t.co/eJElNXNqcY",1134910711388356610
2019-06-01 19:52:54,"#ليفربول_توتنهام

احس وحيد يده تحكه عشان يغرد 😂😂
كيف شعوره لو خسر الليفر ولا طقطق 😑🤣 https://t.co/4icq1BknvN",1134910712684392448
2019-06-01 19:52:54,"اتوقع هري كين بيعلكم أساسيات الكوره الشوط الثاني 

#ليفربول_توتنهام",1134910714727075840
2019-06-01 19:52:54,يالله باقي شوط . Allez Allez Allez ⚪️🔴,1134910715704295424
2019-06-01 19:52:55,"أرنولد طول الماتش هيموت ويعمل كوره زى بتاعت ماتش برشلونه 😂😂
#UCLfinal  #ليفربول_توتنهام",1134910720041279489
2019-06-01 19:52:56,"شوط اول ممتاز
الانضباطية موجوده
محمد صلاح انانيته زايده
عسى الله يتمم على خير 
#YNWA

 #ليفربول_توتنهام",1134910720590700544
2019-06-01 19:52:55,"#ليفربول_توتنهام ""مزق دفاترك القديمة كلها"" 🇪🇬#محمد_صلاح https://t.co/hXTOFODhAM",1134910718640349187
2019-06-01 19:52:56,@Badermasaker @ABZayed تكفى يا بدر انك توصل صوتها لولي العهد وقفو علاجها وسأت حالتها تكفى لا تخليها  #رتوييييت… https://t.co/WOmtcVGWiH,1134910721899270157
2019-06-01 19:52:55,"شوط اول أغلب العب كان بمنتصف الملعب
فرص قليله جدًا، حتى الهدف الوحيد أتى من ركلة جزاء.
.
نقدر نقول بأن كلوب أخذ ما… https://t.co/QEPeHzpiPT",1134910719626010624
2019-06-01 19:52:56,"افضل مافي الشوط الاول نزول الفحبه
#ليفربول_توتنهام",1134910723556093952
2019-06-01 19:52:56,"الشوط الاول سئ لاكن محمد صلاح سجل هدف الله عليك يا فخر العرب 😍😁
#ليفربول_توتنهام https://t.co/tqZG4FtcNK",1134910721458917377
2019-06-01 19:52:57,"#ليفربول_توتنهام  1-0 نهاية الشوط الاول 
#UCLfinal 
#TOTLIV",1134910724654981121
2019-06-01 19:52:57,نهائي بارد .. حسبي عليك يا الزلف  #ليفربول_توتنهام,1134910724973707264
2019-06-01 19:52:57,"#ليفربول_توتنهام

توقعت بعد الهدف المبكر نشوف مباراة مجنونة لكن للاسف شوط ممل ☹️",1134910725674156032
2019-06-01 19:52:57,تحفظ واضح من الفريقين ، شوط اول لك عليه وما يليق بنهائي الأبطال .. #ليفربول_توتنهام,1134910726680784897
2019-06-01 19:52:57,"الأظهره أمامهم مهام صعبه من دفاعيه وهجوميه ،،  أهم من لاعبي الوسط كلهم 

 #ليفربول_توتنهام
#نهائي_دوري_أبطال_أوروبا",1134910726756323328
2019-06-01 19:52:57,لحظة دخول المشجعة، لقطة حصرية من قناة Sky sports #ليفربول_توتنهام https://t.co/zRM4N0o60a,1134910726022270977
2019-06-01 19:52:57,باذن الله توتنهام يحسمها فريقي الجديد لاتخيبني #ليفربول_توتنهام,1134910727502872577
2019-06-01 19:52:56,كورة ما ترقى لي مستوى نهائي والله #ليفربول_توتنهام,1134910721215651841
2019-06-01 19:52:58,"#ليفربول_توتنهام
السلام عليكم
يوجد تذاكر لعرض سوبر شوو داون للأفراد 10 تذاكر
بلوك 106 
صف 10 من مقعد 6 الى مقعد 10… https://t.co/WfA17jYSjP",1134910730854182917
2019-06-01 19:52:58,#ليفربول_توتنهام مباراة نايمة ولا كأنه نهائي.,1134910732657672192
2019-06-01 19:52:59,"انتهاء الشوط الأول بتقدم #ليفربول بهدف مقابل لا شيء سجله المصري #محمد_صلاح

#نهائي_دوري_الأبطال

#ليفربول_توتنهام",1134910734041845766
2019-06-01 19:52:58,"#ليفربول_توتنهام
عجيب https://t.co/MgvkHRKREg",1134910732779302912
2019-06-01 19:52:59,"#ليفربول_توتنهام
شوط ممل",1134910735044304902
2019-06-01 19:52:59,"من سوء الماتش الناس كلها بتتكلم عالبنت 😂😍
#ليفربول_توتنهام",1134910735371382784
2019-06-01 19:53:00,"حتى الآن شوط أول ممل مثل ماتوقعت .. للأسف الانجليز مو وجه نهائيات!

#ليفربول_توتنهام",1134910737539829767
2019-06-01 19:52:58,"#لقطة_جدلية_وأنت_الحكم

ركلة جزاء الريدز في تلك اللقطة.. هل كانت صحيحة ؟ 🤔

- نعم..... ريتويت 
- لا........ إعجاب… https://t.co/eciFHgfSQP",1134910730833207296
2019-06-01 19:52:59,"#ليفربول_توتنهام
مقطع دخول الملعب كامل https://t.co/rQ4r3L7AFg",1134910735195283457
2019-06-01 19:53:00,#ليفربول_توتنهام عطونا صور 👀,1134910740081598464
2019-06-01 19:53:01,#ليفربول_توتنهام,1134910743961329666
2019-06-01 19:53:01,"صلاح كأنه سجل في مرماه و ليس العكس ! قراراته عشوائية جداً و استعجال على التسديدات في حالات كان يجب يمرر أو يلعب العرضية 

 #ليفربول_توتنهام",1134910745467138049
2019-06-01 19:53:02,"#ليفربول_توتنهام

هذا نهائي دوري ابطال اوروبا ولا اليورباليغ 😞",1134910746335371269
2019-06-01 19:53:02,"الشوط الأول فقير من ناحية الفرص ولكن دخول المشجعه اضاف نكهه مثيره للنهائي 🔥.
#ليفربول_توتنهام https://t.co/oj6NlnOn1H",1134910745764933634
2019-06-01 19:53:02,"بث مباشر  #ليفربول_توتنهام
https://t.co/K5YvmK86um",1134910747740442625
2019-06-01 19:53:02,#ليفربول_توتنهام ماقدمنا شي الشوط الاول رغم صدمة توتنهام من الهدف .. يارب يركزون الشوط الثاني,1134910748197621760
2019-06-01 19:53:03,مباراه توتر  #ليفربول_توتنهام,1134910749686603776
2019-06-01 19:53:03,#ليفربول_توتنهام الحين ورى ماينقلون مبارة نهائي الابطال  بالسينما بالرياض !! يعني فاتحين سينما عشان تعرضون لنا افلا… https://t.co/oFZuyYcyGe,1134910750517071874
2019-06-01 19:53:03,فيه ورعان بالهشتاق يعاندون بعض هذولاك يقولون لصلاح فخر العرب والخبول الثانين يقولون للكوري فخر اسيا يالله يامقسم العقول بس #ليفربول_توتنهام,1134910752744235015
2019-06-01 19:53:03,"عليها نذر اذا محمد صلاح جاب كول 
#ليفربول_توتنهام",1134910753226547200
2019-06-01 19:53:03,"ملخص الشوط الأول #ليفربول_توتنهام ⚽
أحلي ما في الماتش بعد جون صلاح 😂😍 https://t.co/jd1Rq5EMpy",1134910752668753923
2019-06-01 19:53:03,"لما أبوك يدخل عليك و أنت بتتفرج علي الماتش  😂😂

#ليفربول_توتنهام
#UCLfinal https://t.co/MbzLw4mqiy https://t.co/IRxYhn7wyP",1134910752186425344
2019-06-01 19:53:04,"مباراه ممله ودمها ثقيل
فرق بين نهائي تشلسي والارسنال المباراه الممتعه 
وليفربول وتوتنهام المباراه الممله #ليفربول_توتنهام",1134910754820411395
2019-06-01 19:53:04,"اجمل شي ف المباراة 
#ليفربول_توتنهام https://t.co/UmHV56SVNV",1134910754669375488
2019-06-01 19:53:04,#ليفربول_توتنهام استغفر الله العظيم الذي لاإله الا هو الحي القيوم واتوب اليه عدد خلقه ورضا نفسه وزنة عرشه ومداد كلماته,1134910755596394498
2019-06-01 19:53:04,#ليفربول_توتنهام اعطوني روابط المباراه سريع 😂 أبوي فصل على اخواني واخذ الرسيفر بعد الحيوانه اللي نزلت الملعب https://t.co/G3LoSTLw5Y,1134910754375819264
2019-06-01 19:53:04,"مبروك صلاح ولكنك أناني للأسف 
#ليفربول_توتنهام",1134910757706108929
2019-06-01 19:53:05,"شوط أقل من المتوقع !! 
شوط لايرتقي لنهائي أبطال أوروبا !! 

 #ليفربول_توتنهام",1134910758205218818
2019-06-01 19:53:04,"#UCLfinal
#ليفربول_توتنهام 🔴🔴
#liverpool https://t.co/cVTNur54lN",1134910757710237704
2019-06-01 19:53:05,شوط أوّل ممل بشكل 🙂 #ليفربول_توتنهام,1134910760675631105
2019-06-01 19:53:05,"الشوط الاول امباراة تكتيكيه بحته الشوط الثاني راح يهاجم تتوونهام وبينهزم من المرتدات
#ليفربول_توتنهام",1134910761422196736
2019-06-01 19:53:06,"#ليفربول_توتنهام
❤❤❤❤يارررب",1134910762395344898
2019-06-01 19:53:06,وش اللقطة الي صارت بالمباراة ؟ 😙 #ليفربول_توتنهام,1134910763624255489
2019-06-01 19:53:06,#محمد_صلاح أفطر في الملعب.. بعد 40 دقيقة من بداية المباراة. في مباراة #ليفربول_توتنهام .. صلاح بدأ المباراة وهو صائم,1134910763678744577
2019-06-01 19:53:06,الفائز بالنهائي بالنسبه للشباب #ليفربول_توتنهام https://t.co/Olt0H1PVWf,1134910762726645760
2019-06-01 19:53:06,"ملخص الشوط الاول .. هدف محمد صلاح ❤️
و *جزء من النص مفقود* 

 #ليفربول_توتنهام",1134910766056968193
2019-06-01 19:53:07,"رئيس نادي توتنهام هينزل للاعيبه بين الشوطين هيقولهم ملكوش دعوه بالمدرب وإلعبوا لعبكم ده فاشل 😂
#ليفربول_توتنهام",1134910766505746437
2019-06-01 19:53:07,"😒

 #ليفربول_توتنهام https://t.co/SC3KgZ79Gu",1134910769601155080
2019-06-01 19:53:07,"#UCLfinal
لو تأهل برشلونة أو ريال مدريد الى النهائي مكنا راح نشوف هل المزه 

 لا تكرهوا شي احتمال يكون جميل ورائع ب… https://t.co/bsx9gEVSG2",1134910769685045251
2019-06-01 19:53:08,"الله يحفظكم
سلم عليهم وقل لهم السعوديين يشجعون ليفربول عشان صلاح ابو مكه",1134910772130340864
2019-06-01 19:53:08,"#ليفربول_توتنهام

ياررب تمم❤️❤️🙌.",1134910774172893184
2019-06-01 19:53:08,"شوط يرفع الضغط خصوصا من كلوب
عندك كل هالاسلحة الهجومية وتنام على قول في الدقيقه الاولى ومن بلنتي اكره ما اشوف المدر… https://t.co/SbUhEVW0Sy",1134910774458101762
2019-06-01 19:53:07,سجل ياتاريخ  محمد صلاح الملك المصري يسجل ف نهائي دوري ابطال اوروبا  ويحقق جزء من حلمه كملها بالستر يارب… https://t.co/rK6NyLCm7o,1134910770452606976
2019-06-01 19:53:09,"#ليفربول_توتنهام

شكلك بعد مانزلت المشجعه وانت تتابع مع ابوك https://t.co/eGmcvhtw3h",1134910775880011776
2019-06-01 19:53:09,بحياتي ما قد شفت نهائي سامج نفس كذا !  #ليفربول_توتنهام,1134910776471359488
2019-06-01 19:53:09,"#ليفربول_توتنهام
الله أكبر 👇👇👇👇 https://t.co/rn06iFUKDb",1134910776433610753
2019-06-01 19:53:09,"الحارس اللى ماسك البت 😂😂
#ليفربول_توتنهام https://t.co/MncVmxIBGI",1134910777335406595
2019-06-01 19:53:09,"افضل مشجع وطأت أقدامه ارض الملعب 

#محمد_صلاح 
 #ليفربول_توتنهام https://t.co/OxMFe5Qrrx",1134910776832069632
2019-06-01 19:53:10,لعبة Call of Duty : Modern Warfare😍 اصدارها 25 اكتوبر https://t.co/rGULN3PgMh عبر @YouTube #ليفربول_توتنهام,1134910779596124162
2019-06-01 19:53:10,"@MoSalah 
الخامس أفريقيا و الثاني عربيا 👏🏻👏🏻
#ليفربول_توتنهام #UCLfinal19",1134910780762218498
2019-06-01 19:53:10,"شوط اول ممل بعنوان الدوري المصري بطولة اووووووه! .. نهاااااااااية الشوط الاول - نهائى دوري ابطال اوروبا 

ليفربول 1… https://t.co/icLcQ0n2z6",1134910781584302080
2019-06-01 19:53:10,#الكهرباء تكفى يا بدر انك توصل صوتها لولي العهد وقفو علاجها وسأت حالتها تكفى لا تخليها  #رتوييييت @kbsalsaud… https://t.co/fZL26ainpZ,1134910782611841029
2019-06-01 19:53:10,موفق ي ابا مكه  #ليفربول_توتنهام,1134910782859337728
